기준년월,행정동명,방문자 구분,방문자 수
20221201,영동읍,외지인방문자(b),5348.0
20221201,영동읍,전체방문자(a+b),29452.0
20221201,영동읍,현지인방문자(a),24104.0
20221202,영동읍,현지인방문자(a),24724.0
20221202,영동읍,전체방문자(a+b),30944.0
20221202,영동읍,외지인방문자(b),6220.0
20221203,영동읍,외지인방문자(b),8726.0
20221203,영동읍,현지인방문자(a),21416.0
20221203,영동읍,전체방문자(a+b),30142.0
20221204,영동읍,전체방문자(a+b),27128.0
20221204,영동읍,현지인방문자(a),19576.0
20221204,영동읍,외지인방문자(b),7553.0
20221205,영동읍,전체방문자(a+b),30530.0
20221205,영동읍,외지인방문자(b),5688.0
20221205,영동읍,현지인방문자(a),24843.0
20221206,영동읍,현지인방문자(a),24346.0
20221206,영동읍,전체방문자(a+b),29872.0
20221206,영동읍,외지인방문자(b),5526.0
20221207,영동읍,현지인방문자(a),24472.0
20221207,영동읍,외지인방문자(b),5418.0
20221207,영동읍,전체방문자(a+b),29890.0
20221208,영동읍,외지인방문자(b),5481.0
20221208,영동읍,전체방문자(a+b),29806.0
20221208,영동읍,현지인방문자(a),24325.0
20221209,영동읍,외지인방문자(b),6864.0
20221209,영동읍,전체방문자(a+b),32868.0
20221209,영동읍,현지인방문자(a),26005.0
20221210,영동읍,현지인방문자(a),21147.0
20221210,영동읍,외지인방문자(b),8788.0
20221210,영동읍,전체방문자(a+b),29936.0
20221211,영동읍,현지인방문자(a),19019.0
20221211,영동읍,외지인방문자(b),7388.0
20221211,영동읍,전체방문자(a+b),26408.0
20221212,영동읍,외지인방문자(b),5551.0
20221212,영동읍,현지인방문자(a),24560.0
20221212,영동읍,전체방문자(a+b),30110.0
20221213,영동읍,현지인방문자(a),23639.0
20221213,영동읍,외지인방문자(b),5240.0
20221213,영동읍,전체방문자(a+b),28878.0
20221214,영동읍,현지인방문자(a),23474.0
20221214,영동읍,전체방문자(a+b),28546.0
20221214,영동읍,외지인방문자(b),5072.0
20221215,영동읍,전체방문자(a+b),29774.0
20221215,영동읍,현지인방문자(a),24252.0
20221215,영동읍,외지인방문자(b),5523.0
20221216,영동읍,외지인방문자(b),6416.0
20221216,영동읍,전체방문자(a+b),31412.0
20221216,영동읍,현지인방문자(a),24997.0
20221217,영동읍,외지인방문자(b),7634.0
20221217,영동읍,현지인방문자(a),20044.0
20221217,영동읍,전체방문자(a+b),27678.0
20221218,영동읍,전체방문자(a+b),24552.0
20221218,영동읍,외지인방문자(b),6720.0
20221218,영동읍,현지인방문자(a),17832.0
20221219,영동읍,외지인방문자(b),5772.0
20221219,영동읍,현지인방문자(a),24773.0
20221219,영동읍,전체방문자(a+b),30544.0
20221220,영동읍,현지인방문자(a),24468.0
20221220,영동읍,외지인방문자(b),5932.0
20221220,영동읍,전체방문자(a+b),30401.0
20221221,영동읍,현지인방문자(a),22939.0
20221221,영동읍,전체방문자(a+b),27986.0
20221221,영동읍,외지인방문자(b),5047.0
20221222,영동읍,현지인방문자(a),22236.0
20221222,영동읍,전체방문자(a+b),27814.0
20221222,영동읍,외지인방문자(b),5579.0
20221223,영동읍,전체방문자(a+b),28917.0
20221223,영동읍,현지인방문자(a),22838.0
20221223,영동읍,외지인방문자(b),6080.0
20221224,영동읍,현지인방문자(a),21290.0
20221224,영동읍,전체방문자(a+b),29340.0
20221224,영동읍,외지인방문자(b),8050.0
20221225,영동읍,전체방문자(a+b),25879.0
20221225,영동읍,외지인방문자(b),7133.0
20221225,영동읍,현지인방문자(a),18746.0
20221226,영동읍,외지인방문자(b),5828.0
20221226,영동읍,전체방문자(a+b),29978.0
20221226,영동읍,현지인방문자(a),24150.0
20221227,영동읍,현지인방문자(a),23660.0
20221227,영동읍,외지인방문자(b),6356.0
20221227,영동읍,전체방문자(a+b),30016.0
20221228,영동읍,외지인방문자(b),6038.0
20221228,영동읍,전체방문자(a+b),29642.0
20221228,영동읍,현지인방문자(a),23604.0
20221229,영동읍,전체방문자(a+b),32067.0
20221229,영동읍,현지인방문자(a),25084.0
20221229,영동읍,외지인방문자(b),6982.0
20221230,영동읍,전체방문자(a+b),31976.0
20221230,영동읍,현지인방문자(a),24174.0
20221230,영동읍,외지인방문자(b),7802.0
20221231,영동읍,전체방문자(a+b),31672.0
20221231,영동읍,외지인방문자(b),10549.0
20221231,영동읍,현지인방문자(a),21122.0
20230101,영동읍,전체방문자(a+b),26453.0
20230101,영동읍,현지인방문자(a),18053.0
20230101,영동읍,외지인방문자(b),8400.0
20230102,영동읍,현지인방문자(a),22820.0
20230102,영동읍,외지인방문자(b),5520.0
20230102,영동읍,전체방문자(a+b),28340.0
20230103,영동읍,전체방문자(a+b),27374.0
20230103,영동읍,외지인방문자(b),4767.0
20230103,영동읍,현지인방문자(a),22606.0
20230104,영동읍,현지인방문자(a),23940.0
20230104,영동읍,전체방문자(a+b),28938.0
20230104,영동읍,외지인방문자(b),4998.0
20230105,영동읍,외지인방문자(b),5184.0
20230105,영동읍,현지인방문자(a),23230.0
20230105,영동읍,전체방문자(a+b),28413.0
20230106,영동읍,현지인방문자(a),24353.0
20230106,영동읍,전체방문자(a+b),32480.0
20230106,영동읍,외지인방문자(b),8127.0
20230107,영동읍,외지인방문자(b),12509.0
20230107,영동읍,현지인방문자(a),21102.0
20230107,영동읍,전체방문자(a+b),33610.0
20230108,영동읍,전체방문자(a+b),31500.0
20230108,영동읍,외지인방문자(b),12092.0
20230108,영동읍,현지인방문자(a),19408.0
20230109,영동읍,외지인방문자(b),5680.0
20230109,영동읍,현지인방문자(a),24112.0
20230109,영동읍,전체방문자(a+b),29792.0
20230110,영동읍,외지인방문자(b),5936.0
20230110,영동읍,전체방문자(a+b),29152.0
20230110,영동읍,현지인방문자(a),23216.0
20230111,영동읍,외지인방문자(b),6618.0
20230111,영동읍,전체방문자(a+b),30583.0
20230111,영동읍,현지인방문자(a),23964.0
20230112,영동읍,전체방문자(a+b),30366.0
20230112,영동읍,현지인방문자(a),23390.0
20230112,영동읍,외지인방문자(b),6976.0
20230113,영동읍,전체방문자(a+b),30020.0
20230113,영동읍,현지인방문자(a),22764.0
20230113,영동읍,외지인방문자(b),7256.0
20230114,영동읍,외지인방문자(b),7690.0
20230114,영동읍,전체방문자(a+b),28707.0
20230114,영동읍,현지인방문자(a),21018.0
20230115,영동읍,전체방문자(a+b),24773.0
20230115,영동읍,외지인방문자(b),6940.0
20230115,영동읍,현지인방문자(a),17832.0
20230116,영동읍,현지인방문자(a),23632.0
20230116,영동읍,외지인방문자(b),6055.0
20230116,영동읍,전체방문자(a+b),29687.0
20230117,영동읍,전체방문자(a+b),29757.0
20230117,영동읍,현지인방문자(a),23429.0
20230117,영동읍,외지인방문자(b),6328.0
20230118,영동읍,외지인방문자(b),6444.0
20230118,영동읍,현지인방문자(a),23513.0
20230118,영동읍,전체방문자(a+b),29956.0
20230119,영동읍,전체방문자(a+b),32952.0
20230119,영동읍,외지인방문자(b),7126.0
20230119,영동읍,현지인방문자(a),25826.0
20230120,영동읍,외지인방문자(b),9296.0
20230120,영동읍,전체방문자(a+b),33806.0
20230120,영동읍,현지인방문자(a),24510.0
20230121,영동읍,현지인방문자(a),18196.0
20230121,영동읍,전체방문자(a+b),36068.0
20230121,영동읍,외지인방문자(b),17871.0
20230122,영동읍,전체방문자(a+b),38248.0
20230122,영동읍,현지인방문자(a),15158.0
20230122,영동읍,외지인방문자(b),23090.0
20230123,영동읍,외지인방문자(b),16888.0
20230123,영동읍,현지인방문자(a),15309.0
20230123,영동읍,전체방문자(a+b),32196.0
20230124,영동읍,전체방문자(a+b),25200.0
20230124,영동읍,외지인방문자(b),9548.0
20230124,영동읍,현지인방문자(a),15652.0
20230125,영동읍,전체방문자(a+b),28245.0
20230125,영동읍,외지인방문자(b),6342.0
20230125,영동읍,현지인방문자(a),21903.0
20230126,영동읍,전체방문자(a+b),27912.0
20230126,영동읍,외지인방문자(b),6038.0
20230126,영동읍,현지인방문자(a),21875.0
20230127,영동읍,현지인방문자(a),22141.0
20230127,영동읍,전체방문자(a+b),29218.0
20230127,영동읍,외지인방문자(b),7077.0
20230128,영동읍,현지인방문자(a),19467.0
20230128,영동읍,외지인방문자(b),7623.0
20230128,영동읍,전체방문자(a+b),27090.0
20230129,영동읍,외지인방문자(b),7791.0
20230129,영동읍,현지인방문자(a),18340.0
20230129,영동읍,전체방문자(a+b),26131.0
20230130,영동읍,전체방문자(a+b),29880.0
20230130,영동읍,외지인방문자(b),6702.0
20230130,영동읍,현지인방문자(a),23177.0
20230131,영동읍,현지인방문자(a),23471.0
20230131,영동읍,외지인방문자(b),6556.0
20230131,영동읍,전체방문자(a+b),30026.0
20230301,수안보면,외지인방문자(b),4837.0
20230301,수안보면,전체방문자(a+b),10216.0
20230301,이원면,현지인방문자(a),3084.0
20230301,이원면,외지인방문자(b),3454.0
20230301,영운동,외지인방문자(b),1110.0
20230301,청풍면,전체방문자(a+b),5565.0
20230301,영운동,현지인방문자(a),3465.0
20230301,영운동,전체방문자(a+b),4574.0
20230301,성안동,현지인방문자(a),14080.0
20230301,청풍면,현지인방문자(a),1200.0
20230301,성안동,전체방문자(a+b),39896.0
20230301,성안동,외지인방문자(b),25816.0
20230301,청풍면,외지인방문자(b),4364.0
20230301,이원면,전체방문자(a+b),6538.0
20230301,수안보면,현지인방문자(a),5380.0
20230302,영운동,전체방문자(a+b),5890.0
20230302,성안동,외지인방문자(b),20195.0
20230302,이원면,외지인방문자(b),2278.0
20230302,청풍면,전체방문자(a+b),3521.0
20230302,영운동,외지인방문자(b),1596.0
20230302,수안보면,외지인방문자(b),3045.0
20230302,청풍면,현지인방문자(a),1054.0
20230302,청풍면,외지인방문자(b),2468.0
20230302,성안동,전체방문자(a+b),37418.0
20230302,영운동,현지인방문자(a),4294.0
20230302,수안보면,현지인방문자(a),6076.0
20230302,이원면,전체방문자(a+b),5820.0
20230302,성안동,현지인방문자(a),17224.0
20230302,이원면,현지인방문자(a),3542.0
20230302,수안보면,전체방문자(a+b),9121.0
20230303,영운동,현지인방문자(a),4434.0
20230303,수안보면,현지인방문자(a),6517.0
20230303,청풍면,외지인방문자(b),3227.0
20230303,수안보면,전체방문자(a+b),10255.0
20230303,청풍면,현지인방문자(a),1134.0
20230303,성안동,전체방문자(a+b),42224.0
20230303,이원면,외지인방문자(b),3294.0
20230303,수안보면,외지인방문자(b),3738.0
20230303,청풍면,전체방문자(a+b),4361.0
20230303,성안동,외지인방문자(b),23926.0
20230303,영운동,전체방문자(a+b),6118.0
20230303,이원면,전체방문자(a+b),7010.0
20230303,영운동,외지인방문자(b),1684.0
20230303,이원면,현지인방문자(a),3717.0
20230303,성안동,현지인방문자(a),18298.0
20230304,영운동,현지인방문자(a),3633.0
20230304,성안동,현지인방문자(a),16370.0
20230304,영운동,전체방문자(a+b),5243.0
20230304,영운동,외지인방문자(b),1610.0
20230304,성안동,외지인방문자(b),32406.0
20230304,청풍면,외지인방문자(b),6170.0
20230304,청풍면,현지인방문자(a),1194.0
20230304,수안보면,외지인방문자(b),5999.0
20230304,이원면,전체방문자(a+b),8309.0
20230304,청풍면,전체방문자(a+b),7364.0
20230304,성안동,전체방문자(a+b),48776.0
20230304,이원면,외지인방문자(b),4774.0
20230304,수안보면,전체방문자(a+b),10108.0
20230304,수안보면,현지인방문자(a),4109.0
20230304,이원면,현지인방문자(a),3535.0
20230305,성안동,현지인방문자(a),13867.0
20230305,이원면,외지인방문자(b),4998.0
20230305,청풍면,전체방문자(a+b),7298.0
20230305,청풍면,외지인방문자(b),5834.0
20230305,이원면,전체방문자(a+b),8278.0
20230305,영운동,외지인방문자(b),1712.0
20230305,수안보면,현지인방문자(a),5036.0
20230305,영운동,전체방문자(a+b),5502.0
20230305,수안보면,전체방문자(a+b),11116.0
20230305,수안보면,외지인방문자(b),6080.0
20230305,영운동,현지인방문자(a),3790.0
20230305,이원면,현지인방문자(a),3280.0
20230305,성안동,전체방문자(a+b),40992.0
20230305,성안동,외지인방문자(b),27125.0
20230305,청풍면,현지인방문자(a),1463.0
20230306,수안보면,외지인방문자(b),2684.0
20230306,청풍면,현지인방문자(a),1060.0
20230306,영운동,현지인방문자(a),4190.0
20230306,영운동,전체방문자(a+b),5870.0
20230306,이원면,외지인방문자(b),3378.0
20230306,성안동,외지인방문자(b),20024.0
20230306,성안동,전체방문자(a+b),37418.0
20230306,청풍면,전체방문자(a+b),2804.0
20230306,수안보면,전체방문자(a+b),8883.0
20230306,성안동,현지인방문자(a),17395.0
20230306,영운동,외지인방문자(b),1680.0
20230306,이원면,전체방문자(a+b),7266.0
20230306,수안보면,현지인방문자(a),6198.0
20230306,이원면,현지인방문자(a),3888.0
20230306,청풍면,외지인방문자(b),1743.0
20230307,성안동,전체방문자(a+b),37390.0
20230307,청풍면,현지인방문자(a),1050.0
20230307,수안보면,현지인방문자(a),6016.0
20230307,이원면,전체방문자(a+b),7452.0
20230307,영운동,현지인방문자(a),3958.0
20230307,성안동,외지인방문자(b),20020.0
20230307,수안보면,전체방문자(a+b),8530.0
20230307,성안동,현지인방문자(a),17370.0
20230307,영운동,외지인방문자(b),1533.0
20230307,영운동,전체방문자(a+b),5492.0
20230307,수안보면,외지인방문자(b),2513.0
20230307,이원면,외지인방문자(b),3577.0
20230307,이원면,현지인방문자(a),3874.0
20230307,청풍면,전체방문자(a+b),3129.0
20230307,청풍면,외지인방문자(b),2079.0
20230308,이원면,전체방문자(a+b),7704.0
20230308,수안보면,외지인방문자(b),2670.0
20230308,청풍면,외지인방문자(b),1953.0
20230308,청풍면,현지인방문자(a),1085.0
20230308,청풍면,전체방문자(a+b),3038.0
20230308,이원면,현지인방문자(a),4252.0
20230308,영운동,현지인방문자(a),4312.0
20230308,영운동,외지인방문자(b),1642.0
20230308,성안동,외지인방문자(b),20041.0
20230308,영운동,전체방문자(a+b),5954.0
20230308,성안동,전체방문자(a+b),37100.0
20230308,수안보면,현지인방문자(a),6055.0
20230308,이원면,외지인방문자(b),3451.0
20230308,성안동,현지인방문자(a),17059.0
20230308,수안보면,전체방문자(a+b),8726.0
20230309,이원면,현지인방문자(a),3780.0
20230309,이원면,외지인방문자(b),3451.0
20230309,수안보면,전체방문자(a+b),9009.0
20230309,청풍면,전체방문자(a+b),3605.0
20230309,청풍면,외지인방문자(b),2443.0
20230309,영운동,현지인방문자(a),4221.0
20230309,영운동,외지인방문자(b),1603.0
20230309,청풍면,현지인방문자(a),1162.0
20230309,이원면,전체방문자(a+b),7231.0
20230309,수안보면,외지인방문자(b),2916.0
20230309,수안보면,현지인방문자(a),6094.0
20230309,성안동,전체방문자(a+b),36330.0
20230309,영운동,전체방문자(a+b),5824.0
20230309,성안동,외지인방문자(b),19624.0
20230309,성안동,현지인방문자(a),16706.0
20230310,이원면,외지인방문자(b),4305.0
20230310,영운동,외지인방문자(b),1701.0
20230310,영운동,전체방문자(a+b),6024.0
20230310,수안보면,전체방문자(a+b),10028.0
20230310,성안동,현지인방문자(a),18252.0
20230310,수안보면,현지인방문자(a),6363.0
20230310,이원면,현지인방문자(a),3976.0
20230310,이원면,전체방문자(a+b),8281.0
20230310,청풍면,전체방문자(a+b),4428.0
20230310,영운동,현지인방문자(a),4322.0
20230310,성안동,전체방문자(a+b),41136.0
20230310,성안동,외지인방문자(b),22883.0
20230310,청풍면,현지인방문자(a),1253.0
20230310,수안보면,외지인방문자(b),3664.0
20230310,청풍면,외지인방문자(b),3174.0
20230311,수안보면,현지인방문자(a),4466.0
20230311,성안동,전체방문자(a+b),49945.0
20230311,성안동,현지인방문자(a),16432.0
20230311,영운동,현지인방문자(a),3826.0
20230311,이원면,외지인방문자(b),6044.0
20230311,성안동,외지인방문자(b),33512.0
20230311,청풍면,현지인방문자(a),1312.0
20230311,수안보면,전체방문자(a+b),11056.0
20230311,수안보면,외지인방문자(b),6590.0
20230311,이원면,현지인방문자(a),3482.0
20230311,이원면,전체방문자(a+b),9527.0
20230311,청풍면,외지인방문자(b),7262.0
20230311,청풍면,전체방문자(a+b),8575.0
20230311,영운동,외지인방문자(b),1824.0
20230311,영운동,전체방문자(a+b),5649.0
20230312,영운동,외지인방문자(b),1354.0
20230312,청풍면,전체방문자(a+b),5464.0
20230312,이원면,전체방문자(a+b),8102.0
20230312,성안동,전체방문자(a+b),30446.0
20230312,수안보면,전체방문자(a+b),10986.0
20230312,수안보면,외지인방문자(b),6104.0
20230312,영운동,현지인방문자(a),3521.0
20230312,수안보면,현지인방문자(a),4882.0
20230312,이원면,외지인방문자(b),5240.0
20230312,청풍면,현지인방문자(a),931.0
20230312,영운동,전체방문자(a+b),4876.0
20230312,청풍면,외지인방문자(b),4532.0
20230312,성안동,외지인방문자(b),19134.0
20230312,성안동,현지인방문자(a),11312.0
20230312,이원면,현지인방문자(a),2863.0
20230313,성안동,전체방문자(a+b),34895.0
20230313,수안보면,전체방문자(a+b),9079.0
20230313,수안보면,외지인방문자(b),2930.0
20230313,성안동,외지인방문자(b),18568.0
20230313,이원면,전체방문자(a+b),7556.0
20230313,이원면,현지인방문자(a),3857.0
20230313,청풍면,현지인방문자(a),942.0
20230313,수안보면,현지인방문자(a),6150.0
20230313,성안동,현지인방문자(a),16328.0
20230313,청풍면,외지인방문자(b),2300.0
20230313,이원면,외지인방문자(b),3700.0
20230313,청풍면,전체방문자(a+b),3241.0
20230313,영운동,현지인방문자(a),4140.0
20230313,영운동,외지인방문자(b),1687.0
20230313,영운동,전체방문자(a+b),5828.0
20230314,이원면,전체방문자(a+b),7910.0
20230314,이원면,외지인방문자(b),3892.0
20230314,영운동,전체방문자(a+b),5642.0
20230314,청풍면,현지인방문자(a),1124.0
20230314,영운동,현지인방문자(a),4022.0
20230314,영운동,외지인방문자(b),1620.0
20230314,청풍면,외지인방문자(b),2446.0
20230314,성안동,현지인방문자(a),17080.0
20230314,청풍면,전체방문자(a+b),3570.0
20230314,성안동,외지인방문자(b),20114.0
20230314,수안보면,외지인방문자(b),3087.0
20230314,성안동,전체방문자(a+b),37194.0
20230314,수안보면,전체방문자(a+b),9258.0
20230314,이원면,현지인방문자(a),4018.0
20230314,수안보면,현지인방문자(a),6170.0
20230315,영운동,현지인방문자(a),4238.0
20230315,이원면,외지인방문자(b),4106.0
20230315,청풍면,전체방문자(a+b),3654.0
20230315,이원면,현지인방문자(a),3846.0
20230315,청풍면,외지인방문자(b),2650.0
20230315,성안동,현지인방문자(a),16656.0
20230315,성안동,전체방문자(a+b),36631.0
20230315,이원면,전체방문자(a+b),7952.0
20230315,청풍면,현지인방문자(a),1004.0
20230315,영운동,외지인방문자(b),1841.0
20230315,성안동,외지인방문자(b),19974.0
20230315,수안보면,전체방문자(a+b),9240.0
20230315,수안보면,외지인방문자(b),3238.0
20230315,수안보면,현지인방문자(a),6002.0
20230315,영운동,전체방문자(a+b),6080.0
20230316,청풍면,현지인방문자(a),1082.0
20230316,이원면,외지인방문자(b),3930.0
20230316,성안동,외지인방문자(b),19509.0
20230316,성안동,전체방문자(a+b),36012.0
20230316,영운동,전체방문자(a+b),6170.0
20230316,이원면,현지인방문자(a),3787.0
20230316,성안동,현지인방문자(a),16502.0
20230316,수안보면,전체방문자(a+b),9660.0
20230316,영운동,외지인방문자(b),1816.0
20230316,청풍면,전체방문자(a+b),3521.0
20230316,수안보면,외지인방문자(b),3560.0
20230316,이원면,전체방문자(a+b),7718.0
20230316,청풍면,외지인방문자(b),2440.0
20230316,영운동,현지인방문자(a),4354.0
20230316,수안보면,현지인방문자(a),6100.0
20230317,청풍면,현지인방문자(a),1141.0
20230317,이원면,현지인방문자(a),3899.0
20230317,수안보면,현지인방문자(a),6363.0
20230317,청풍면,전체방문자(a+b),4361.0
20230317,영운동,전체방문자(a+b),6310.0
20230317,이원면,전체방문자(a+b),8250.0
20230317,영운동,현지인방문자(a),4375.0
20230317,수안보면,외지인방문자(b),4095.0
20230317,수안보면,전체방문자(a+b),10458.0
20230317,성안동,전체방문자(a+b),40103.0
20230317,이원면,외지인방문자(b),4350.0
20230317,영운동,외지인방문자(b),1936.0
20230317,청풍면,외지인방문자(b),3220.0
20230317,성안동,외지인방문자(b),22848.0
20230317,성안동,현지인방문자(a),17255.0
20230318,수안보면,전체방문자(a+b),11224.0
20230318,성안동,현지인방문자(a),16250.0
20230318,성안동,전체방문자(a+b),49094.0
20230318,영운동,외지인방문자(b),1799.0
20230318,영운동,현지인방문자(a),3822.0
20230318,청풍면,외지인방문자(b),7976.0
20230318,영운동,전체방문자(a+b),5621.0
20230318,이원면,외지인방문자(b),6832.0
20230318,이원면,전체방문자(a+b),10322.0
20230318,수안보면,현지인방문자(a),4459.0
20230318,이원면,현지인방문자(a),3490.0
20230318,성안동,외지인방문자(b),32844.0
20230318,수안보면,외지인방문자(b),6766.0
20230318,청풍면,현지인방문자(a),1414.0
20230318,청풍면,전체방문자(a+b),9390.0
20230319,청풍면,전체방문자(a+b),9079.0
20230319,성안동,외지인방문자(b),27447.0
20230319,청풍면,외지인방문자(b),7640.0
20230319,수안보면,전체방문자(a+b),11960.0
20230319,수안보면,현지인방문자(a),5548.0
20230319,영운동,전체방문자(a+b),5618.0
20230319,성안동,현지인방문자(a),13660.0
20230319,성안동,전체방문자(a+b),41108.0
20230319,이원면,외지인방문자(b),6646.0
20230319,청풍면,현지인방문자(a),1438.0
20230319,영운동,외지인방문자(b),1855.0
20230319,이원면,현지인방문자(a),3566.0
20230319,이원면,전체방문자(a+b),10213.0
20230319,영운동,현지인방문자(a),3762.0
20230319,수안보면,외지인방문자(b),6412.0
20230320,영운동,외지인방문자(b),1998.0
20230320,성안동,현지인방문자(a),17465.0
20230320,성안동,외지인방문자(b),21399.0
20230320,이원면,전체방문자(a+b),8169.0
20230320,수안보면,현지인방문자(a),6338.0
20230320,이원면,현지인방문자(a),4008.0
20230320,이원면,외지인방문자(b),4162.0
20230320,영운동,현지인방문자(a),4326.0
20230320,청풍면,외지인방문자(b),2376.0
20230320,수안보면,외지인방문자(b),3168.0
20230320,수안보면,전체방문자(a+b),9506.0
20230320,청풍면,현지인방문자(a),1057.0
20230320,청풍면,전체방문자(a+b),3434.0
20230320,영운동,전체방문자(a+b),6324.0
20230320,성안동,전체방문자(a+b),38864.0
20230321,성안동,현지인방문자(a),17346.0
20230321,성안동,외지인방문자(b),21392.0
20230321,청풍면,현지인방문자(a),1134.0
20230321,이원면,현지인방문자(a),4098.0
20230321,성안동,전체방문자(a+b),38738.0
20230321,수안보면,외지인방문자(b),3087.0
20230321,영운동,전체방문자(a+b),6016.0
20230321,청풍면,외지인방문자(b),3146.0
20230321,영운동,외지인방문자(b),1726.0
20230321,수안보면,전체방문자(a+b),9352.0
20230321,이원면,전체방문자(a+b),8894.0
20230321,이원면,외지인방문자(b),4795.0
20230321,청풍면,전체방문자(a+b),4280.0
20230321,수안보면,현지인방문자(a),6265.0
20230321,영운동,현지인방문자(a),4291.0
20230322,이원면,전체방문자(a+b),8155.0
20230322,청풍면,외지인방문자(b),3157.0
20230322,이원면,외지인방문자(b),4134.0
20230322,이원면,현지인방문자(a),4022.0
20230322,성안동,외지인방문자(b),22054.0
20230322,청풍면,전체방문자(a+b),4459.0
20230322,성안동,전체방문자(a+b),39284.0
20230322,청풍면,현지인방문자(a),1302.0
20230322,영운동,외지인방문자(b),1830.0
20230322,수안보면,현지인방문자(a),5988.0
20230322,수안보면,전체방문자(a+b),9240.0
20230322,영운동,전체방문자(a+b),6142.0
20230322,수안보면,외지인방문자(b),3252.0
20230322,영운동,현지인방문자(a),4312.0
20230322,성안동,현지인방문자(a),17230.0
20230323,이원면,외지인방문자(b),4459.0
20230323,청풍면,현지인방문자(a),1008.0
20230323,성안동,현지인방문자(a),16572.0
20230323,청풍면,외지인방문자(b),3150.0
20230323,성안동,전체방문자(a+b),37492.0
20230323,영운동,전체방문자(a+b),5940.0
20230323,이원면,현지인방문자(a),3692.0
20230323,영운동,외지인방문자(b),1796.0
20230323,수안보면,외지인방문자(b),3776.0
20230323,청풍면,전체방문자(a+b),4158.0
20230323,수안보면,전체방문자(a+b),9922.0
20230323,수안보면,현지인방문자(a),6146.0
20230323,이원면,전체방문자(a+b),8152.0
20230323,영운동,현지인방문자(a),4144.0
20230323,성안동,외지인방문자(b),20920.0
20230324,성안동,외지인방문자(b),27027.0
20230324,성안동,전체방문자(a+b),45910.0
20230324,영운동,전체방문자(a+b),6097.0
20230324,이원면,현지인방문자(a),4102.0
20230324,수안보면,외지인방문자(b),4452.0
20230324,영운동,외지인방문자(b),1908.0
20230324,수안보면,현지인방문자(a),6419.0
20230324,이원면,외지인방문자(b),4872.0
20230324,영운동,현지인방문자(a),4190.0
20230324,이원면,전체방문자(a+b),8974.0
20230324,청풍면,외지인방문자(b),4004.0
20230324,청풍면,전체방문자(a+b),5212.0
20230324,성안동,현지인방문자(a),18882.0
20230324,수안보면,전체방문자(a+b),10871.0
20230324,청풍면,현지인방문자(a),1208.0
20230325,성안동,현지인방문자(a),18190.0
20230325,이원면,외지인방문자(b),7080.0
20230325,이원면,전체방문자(a+b),10678.0
20230325,영운동,현지인방문자(a),3626.0
20230325,영운동,전체방문자(a+b),5646.0
20230325,영운동,외지인방문자(b),2020.0
20230325,이원면,현지인방문자(a),3598.0
20230325,청풍면,현지인방문자(a),1326.0
20230325,수안보면,현지인방문자(a),4602.0
20230325,수안보면,전체방문자(a+b),11767.0
20230325,수안보면,외지인방문자(b),7164.0
20230325,청풍면,외지인방문자(b),9387.0
20230325,청풍면,전체방문자(a+b),10714.0
20230325,성안동,전체방문자(a+b),63018.0
20230325,성안동,외지인방문자(b),44828.0
20230326,수안보면,외지인방문자(b),7091.0
20230326,이원면,외지인방문자(b),7354.0
20230326,이원면,현지인방문자(a),3720.0
20230326,영운동,외지인방문자(b),1768.0
20230326,수안보면,전체방문자(a+b),12548.0
20230326,이원면,전체방문자(a+b),11074.0
20230326,청풍면,현지인방문자(a),1480.0
20230326,청풍면,전체방문자(a+b),11207.0
20230326,청풍면,외지인방문자(b),9726.0
20230326,수안보면,현지인방문자(a),5456.0
20230326,성안동,현지인방문자(a),18064.0
20230326,성안동,외지인방문자(b),49956.0
20230326,성안동,전체방문자(a+b),68019.0
20230326,영운동,현지인방문자(a),3468.0
20230326,영운동,전체방문자(a+b),5236.0
20230327,성안동,현지인방문자(a),19068.0
20230327,성안동,전체방문자(a+b),49074.0
20230327,이원면,외지인방문자(b),4470.0
20230327,수안보면,외지인방문자(b),3752.0
20230327,수안보면,전체방문자(a+b),9877.0
20230327,영운동,외지인방문자(b),1880.0
20230327,영운동,현지인방문자(a),4182.0
20230327,청풍면,현지인방문자(a),1074.0
20230327,성안동,외지인방문자(b),30006.0
20230327,청풍면,외지인방문자(b),3199.0
20230327,이원면,전체방문자(a+b),8418.0
20230327,청풍면,전체방문자(a+b),4274.0
20230327,이원면,현지인방문자(a),3948.0
20230327,수안보면,현지인방문자(a),6125.0
20230327,영운동,전체방문자(a+b),6062.0
20230328,수안보면,전체방문자(a+b),9790.0
20230328,청풍면,외지인방문자(b),4018.0
20230328,이원면,전체방문자(a+b),8512.0
20230328,영운동,외지인방문자(b),1890.0
20230328,청풍면,전체방문자(a+b),5218.0
20230328,수안보면,외지인방문자(b),3668.0
20230328,성안동,전체방문자(a+b),46526.0
20230328,영운동,전체방문자(a+b),6013.0
20230328,이원면,현지인방문자(a),4014.0
20230328,청풍면,현지인방문자(a),1200.0
20230328,성안동,현지인방문자(a),18130.0
20230328,성안동,외지인방문자(b),28396.0
20230328,이원면,외지인방문자(b),4498.0
20230328,수안보면,현지인방문자(a),6122.0
20230328,영운동,현지인방문자(a),4123.0
20230329,수안보면,외지인방문자(b),3994.0
20230329,성안동,외지인방문자(b),31612.0
20230329,청풍면,외지인방문자(b),4098.0
20230329,청풍면,현지인방문자(a),1281.0
