기준년월,행정동명,방문자 구분,방문자 수
20221201,홍천읍,외지인방문자(b),7028.0
20221201,경포동,전체방문자(a+b),34615.0
20221201,경포동,외지인방문자(b),10367.0
20221201,경포동,현지인방문자(a),24248.0
20221201,강동면,전체방문자(a+b),11417.0
20221201,화천읍,전체방문자(a+b),10612.0
20221201,화천읍,현지인방문자(a),8141.0
20221201,화천읍,외지인방문자(b),2471.0
20221201,강동면,외지인방문자(b),4396.0
20221201,홍천읍,전체방문자(a+b),35931.0
20221201,동송읍,현지인방문자(a),10815.0
20221201,강동면,현지인방문자(a),7021.0
20221201,동송읍,전체방문자(a+b),14108.0
20221201,동송읍,외지인방문자(b),3294.0
20221201,홍천읍,현지인방문자(a),28903.0
20221202,경포동,현지인방문자(a),22631.0
20221202,홍천읍,외지인방문자(b),8998.0
20221202,동송읍,외지인방문자(b),4260.0
20221202,화천읍,전체방문자(a+b),10426.0
20221202,화천읍,외지인방문자(b),2390.0
20221202,강동면,전체방문자(a+b),12442.0
20221202,동송읍,현지인방문자(a),10958.0
20221202,화천읍,현지인방문자(a),8036.0
20221202,경포동,전체방문자(a+b),37072.0
20221202,강동면,외지인방문자(b),5586.0
20221202,강동면,현지인방문자(a),6856.0
20221202,동송읍,전체방문자(a+b),15218.0
20221202,홍천읍,현지인방문자(a),29312.0
20221202,경포동,외지인방문자(b),14441.0
20221202,홍천읍,전체방문자(a+b),38311.0
20221203,경포동,외지인방문자(b),24500.0
20221203,화천읍,전체방문자(a+b),9698.0
20221203,강동면,전체방문자(a+b),15379.0
20221203,홍천읍,외지인방문자(b),12842.0
20221203,동송읍,외지인방문자(b),7651.0
20221203,화천읍,현지인방문자(a),6755.0
20221203,강동면,외지인방문자(b),9558.0
20221203,경포동,현지인방문자(a),21458.0
20221203,동송읍,현지인방문자(a),9978.0
20221203,홍천읍,현지인방문자(a),24430.0
20221203,경포동,전체방문자(a+b),45958.0
20221203,화천읍,외지인방문자(b),2944.0
20221203,동송읍,전체방문자(a+b),17630.0
20221203,강동면,현지인방문자(a),5820.0
20221203,홍천읍,전체방문자(a+b),37272.0
20221204,강동면,현지인방문자(a),5022.0
20221204,홍천읍,현지인방문자(a),23118.0
20221204,홍천읍,전체방문자(a+b),34016.0
20221204,경포동,외지인방문자(b),20181.0
20221204,화천읍,외지인방문자(b),2590.0
20221204,경포동,전체방문자(a+b),39914.0
20221204,경포동,현지인방문자(a),19733.0
20221204,강동면,전체방문자(a+b),13920.0
20221204,동송읍,외지인방문자(b),7172.0
20221204,홍천읍,외지인방문자(b),10899.0
20221204,동송읍,전체방문자(a+b),16520.0
20221204,화천읍,현지인방문자(a),6136.0
20221204,동송읍,현지인방문자(a),9348.0
20221204,강동면,외지인방문자(b),8897.0
20221204,화천읍,전체방문자(a+b),8726.0
20221205,홍천읍,외지인방문자(b),7539.0
20221205,강동면,현지인방문자(a),6898.0
20221205,강동면,전체방문자(a+b),12117.0
20221205,경포동,외지인방문자(b),11364.0
20221205,홍천읍,현지인방문자(a),28392.0
20221205,홍천읍,전체방문자(a+b),35931.0
20221205,강동면,외지인방문자(b),5218.0
20221205,경포동,전체방문자(a+b),33824.0
20221205,화천읍,외지인방문자(b),2208.0
20221205,화천읍,전체방문자(a+b),10171.0
20221205,동송읍,현지인방문자(a),10776.0
20221205,화천읍,현지인방문자(a),7962.0
20221205,동송읍,외지인방문자(b),4462.0
20221205,동송읍,전체방문자(a+b),15239.0
20221205,경포동,현지인방문자(a),22460.0
20221206,화천읍,전체방문자(a+b),10654.0
20221206,홍천읍,현지인방문자(a),28906.0
20221206,경포동,현지인방문자(a),22774.0
20221206,화천읍,현지인방문자(a),7707.0
20221206,화천읍,외지인방문자(b),2947.0
20221206,동송읍,전체방문자(a+b),13752.0
20221206,동송읍,외지인방문자(b),3238.0
20221206,강동면,현지인방문자(a),7032.0
20221206,홍천읍,외지인방문자(b),7480.0
20221206,경포동,외지인방문자(b),10202.0
20221206,강동면,외지인방문자(b),5215.0
20221206,홍천읍,전체방문자(a+b),36386.0
20221206,강동면,전체방문자(a+b),12246.0
20221206,경포동,전체방문자(a+b),32977.0
20221206,동송읍,현지인방문자(a),10514.0
20221207,강동면,현지인방문자(a),7378.0
20221207,홍천읍,현지인방문자(a),28550.0
20221207,화천읍,외지인방문자(b),3238.0
20221207,동송읍,현지인방문자(a),10860.0
20221207,홍천읍,외지인방문자(b),7301.0
20221207,경포동,외지인방문자(b),10150.0
20221207,동송읍,외지인방문자(b),4428.0
20221207,경포동,전체방문자(a+b),33845.0
20221207,동송읍,전체방문자(a+b),15288.0
20221207,경포동,현지인방문자(a),23695.0
20221207,강동면,전체방문자(a+b),12383.0
20221207,화천읍,현지인방문자(a),8372.0
20221207,홍천읍,전체방문자(a+b),35850.0
20221207,화천읍,전체방문자(a+b),11610.0
20221207,강동면,외지인방문자(b),5005.0
20221208,경포동,현지인방문자(a),23096.0
20221208,화천읍,외지인방문자(b),2821.0
20221208,홍천읍,외지인방문자(b),7592.0
20221208,동송읍,전체방문자(a+b),15936.0
20221208,화천읍,전체방문자(a+b),11126.0
20221208,화천읍,현지인방문자(a),8306.0
20221208,강동면,현지인방문자(a),7630.0
20221208,강동면,외지인방문자(b),5446.0
20221208,홍천읍,전체방문자(a+b),36144.0
20221208,동송읍,현지인방문자(a),11347.0
20221208,동송읍,외지인방문자(b),4588.0
20221208,경포동,외지인방문자(b),10885.0
20221208,홍천읍,현지인방문자(a),28553.0
20221208,강동면,전체방문자(a+b),13076.0
20221208,경포동,전체방문자(a+b),33982.0
20221209,경포동,현지인방문자(a),22995.0
20221209,경포동,외지인방문자(b),15155.0
20221209,홍천읍,현지인방문자(a),29438.0
20221209,강동면,현지인방문자(a),7455.0
20221209,강동면,전체방문자(a+b),14147.0
20221209,강동면,외지인방문자(b),6692.0
20221209,홍천읍,전체방문자(a+b),38374.0
20221209,홍천읍,외지인방문자(b),8936.0
20221209,경포동,전체방문자(a+b),38150.0
20221209,화천읍,외지인방문자(b),2902.0
20221209,동송읍,현지인방문자(a),11508.0
20221209,동송읍,외지인방문자(b),4658.0
20221209,동송읍,전체방문자(a+b),16166.0
20221209,화천읍,전체방문자(a+b),10983.0
20221209,화천읍,현지인방문자(a),8082.0
20221210,동송읍,현지인방문자(a),10857.0
20221210,화천읍,현지인방문자(a),6842.0
20221210,동송읍,외지인방문자(b),8508.0
20221210,경포동,현지인방문자(a),22228.0
20221210,경포동,전체방문자(a+b),49326.0
20221210,경포동,외지인방문자(b),27097.0
20221210,홍천읍,현지인방문자(a),24944.0
20221210,동송읍,전체방문자(a+b),19366.0
20221210,화천읍,전체방문자(a+b),10314.0
20221210,강동면,현지인방문자(a),6352.0
20221210,강동면,전체방문자(a+b),17924.0
20221210,강동면,외지인방문자(b),11571.0
20221210,홍천읍,외지인방문자(b),13282.0
20221210,홍천읍,전체방문자(a+b),38227.0
20221210,화천읍,외지인방문자(b),3472.0
20221211,홍천읍,외지인방문자(b),12114.0
20221211,경포동,외지인방문자(b),22680.0
20221211,화천읍,현지인방문자(a),6328.0
20221211,강동면,외지인방문자(b),10006.0
20221211,경포동,현지인방문자(a),19635.0
20221211,경포동,전체방문자(a+b),42315.0
20221211,동송읍,현지인방문자(a),10118.0
20221211,동송읍,외지인방문자(b),7700.0
20221211,화천읍,전체방문자(a+b),9944.0
20221211,강동면,현지인방문자(a),5324.0
20221211,홍천읍,현지인방문자(a),24174.0
20221211,홍천읍,전체방문자(a+b),36288.0
20221211,강동면,전체방문자(a+b),15330.0
20221211,화천읍,외지인방문자(b),3616.0
20221211,동송읍,전체방문자(a+b),17818.0
20221212,홍천읍,전체방문자(a+b),36348.0
20221212,화천읍,현지인방문자(a),8120.0
20221212,홍천읍,외지인방문자(b),7798.0
20221212,경포동,외지인방문자(b),13682.0
20221212,강동면,전체방문자(a+b),13251.0
20221212,홍천읍,현지인방문자(a),28550.0
20221212,강동면,현지인방문자(a),7294.0
20221212,강동면,외지인방문자(b),5957.0
20221212,경포동,전체방문자(a+b),35847.0
20221212,동송읍,외지인방문자(b),3682.0
20221212,동송읍,전체방문자(a+b),14805.0
20221212,경포동,현지인방문자(a),22166.0
20221212,화천읍,전체방문자(a+b),10776.0
20221212,동송읍,현지인방문자(a),11123.0
20221212,화천읍,외지인방문자(b),2656.0
20221213,경포동,외지인방문자(b),11116.0
20221213,경포동,전체방문자(a+b),34038.0
20221213,화천읍,전체방문자(a+b),10528.0
20221213,경포동,현지인방문자(a),22922.0
20221213,강동면,외지인방문자(b),5222.0
20221213,홍천읍,현지인방문자(a),27993.0
20221213,홍천읍,전체방문자(a+b),35304.0
20221213,홍천읍,외지인방문자(b),7312.0
20221213,화천읍,외지인방문자(b),2618.0
20221213,동송읍,전체방문자(a+b),14192.0
20221213,화천읍,현지인방문자(a),7910.0
20221213,강동면,전체방문자(a+b),12474.0
20221213,동송읍,외지인방문자(b),3518.0
20221213,동송읍,현지인방문자(a),10675.0
20221213,강동면,현지인방문자(a),7252.0
20221214,강동면,전체방문자(a+b),11417.0
20221214,강동면,현지인방문자(a),6825.0
20221214,홍천읍,외지인방문자(b),7794.0
20221214,동송읍,전체방문자(a+b),13538.0
20221214,동송읍,외지인방문자(b),3171.0
20221214,동송읍,현지인방문자(a),10367.0
20221214,경포동,현지인방문자(a),22522.0
20221214,경포동,외지인방문자(b),10171.0
20221214,홍천읍,전체방문자(a+b),36040.0
20221214,화천읍,외지인방문자(b),2320.0
20221214,화천읍,전체방문자(a+b),9856.0
20221214,경포동,전체방문자(a+b),32694.0
20221214,홍천읍,현지인방문자(a),28245.0
20221214,강동면,외지인방문자(b),4592.0
20221214,화천읍,현지인방문자(a),7536.0
20221215,동송읍,외지인방문자(b),3409.0
20221215,홍천읍,전체방문자(a+b),33957.0
20221215,홍천읍,외지인방문자(b),6902.0
20221215,경포동,외지인방문자(b),11494.0
20221215,홍천읍,현지인방문자(a),27055.0
20221215,화천읍,현지인방문자(a),7262.0
20221215,동송읍,현지인방문자(a),10906.0
20221215,경포동,전체방문자(a+b),34181.0
20221215,강동면,전체방문자(a+b),12050.0
20221215,강동면,현지인방문자(a),7077.0
20221215,강동면,외지인방문자(b),4974.0
20221215,화천읍,외지인방문자(b),2090.0
20221215,화천읍,전체방문자(a+b),9352.0
20221215,동송읍,전체방문자(a+b),14315.0
20221215,경포동,현지인방문자(a),22687.0
20221216,경포동,현지인방문자(a),21802.0
20221216,홍천읍,현지인방문자(a),28959.0
20221216,동송읍,외지인방문자(b),4092.0
20221216,홍천읍,전체방문자(a+b),38199.0
20221216,동송읍,전체방문자(a+b),15155.0
20221216,강동면,현지인방문자(a),6990.0
20221216,강동면,전체방문자(a+b),13342.0
20221216,동송읍,현지인방문자(a),11064.0
20221216,강동면,외지인방문자(b),6352.0
20221216,화천읍,외지인방문자(b),2664.0
20221216,화천읍,현지인방문자(a),8043.0
20221216,화천읍,전체방문자(a+b),10706.0
20221216,홍천읍,외지인방문자(b),9240.0
20221216,경포동,전체방문자(a+b),37370.0
20221216,경포동,외지인방문자(b),15568.0
20221217,강동면,외지인방문자(b),10532.0
20221217,경포동,현지인방문자(a),19943.0
20221217,홍천읍,현지인방문자(a),24546.0
20221217,동송읍,현지인방문자(a),10286.0
20221217,강동면,현지인방문자(a),5866.0
20221217,경포동,외지인방문자(b),26072.0
20221217,화천읍,외지인방문자(b),3062.0
20221217,강동면,전체방문자(a+b),16398.0
20221217,홍천읍,전체방문자(a+b),37205.0
20221217,동송읍,외지인방문자(b),6895.0
20221217,동송읍,전체방문자(a+b),17182.0
20221217,화천읍,현지인방문자(a),6920.0
20221217,화천읍,전체방문자(a+b),9982.0
20221217,경포동,전체방문자(a+b),46014.0
20221217,홍천읍,외지인방문자(b),12660.0
20221218,경포동,현지인방문자(a),17958.0
20221218,홍천읍,전체방문자(a+b),33425.0
20221218,화천읍,현지인방문자(a),6503.0
20221218,홍천읍,외지인방문자(b),10714.0
20221218,동송읍,전체방문자(a+b),16359.0
20221218,화천읍,전체방문자(a+b),9146.0
20221218,홍천읍,현지인방문자(a),22712.0
20221218,동송읍,외지인방문자(b),6584.0
20221218,동송읍,현지인방문자(a),9776.0
20221218,강동면,전체방문자(a+b),13475.0
20221218,경포동,전체방문자(a+b),40814.0
20221218,화천읍,외지인방문자(b),2642.0
20221218,강동면,외지인방문자(b),8830.0
20221218,강동면,현지인방문자(a),4644.0
20221218,경포동,외지인방문자(b),22855.0
20221219,홍천읍,현지인방문자(a),28294.0
20221219,화천읍,전체방문자(a+b),10944.0
20221219,화천읍,현지인방문자(a),8320.0
20221219,동송읍,외지인방문자(b),4932.0
20221219,화천읍,외지인방문자(b),2625.0
20221219,강동면,외지인방문자(b),5800.0
20221219,강동면,전체방문자(a+b),12526.0
20221219,강동면,현지인방문자(a),6727.0
20221219,경포동,현지인방문자(a),21038.0
20221219,동송읍,현지인방문자(a),11039.0
20221219,홍천읍,외지인방문자(b),7962.0
20221219,홍천읍,전체방문자(a+b),36256.0
20221219,경포동,전체방문자(a+b),35483.0
20221219,동송읍,전체방문자(a+b),15970.0
20221219,경포동,외지인방문자(b),14444.0
20221220,화천읍,전체방문자(a+b),12464.0
20221220,화천읍,현지인방문자(a),9034.0
20221220,경포동,현지인방문자(a),22848.0
20221220,동송읍,외지인방문자(b),3994.0
20221220,강동면,외지인방문자(b),5908.0
20221220,홍천읍,외지인방문자(b),8659.0
20221220,홍천읍,전체방문자(a+b),37492.0
20221220,강동면,전체방문자(a+b),13374.0
20221220,화천읍,외지인방문자(b),3430.0
20221220,강동면,현지인방문자(a),7466.0
20221220,동송읍,전체방문자(a+b),15428.0
20221220,홍천읍,현지인방문자(a),28833.0
20221220,경포동,외지인방문자(b),13769.0
20221220,경포동,전체방문자(a+b),36617.0
20221220,동송읍,현지인방문자(a),11434.0
20221221,경포동,외지인방문자(b),12201.0
20221221,화천읍,외지인방문자(b),2226.0
20221221,동송읍,전체방문자(a+b),13090.0
20221221,강동면,외지인방문자(b),4739.0
20221221,강동면,현지인방문자(a),7298.0
20221221,동송읍,외지인방문자(b),3014.0
20221221,화천읍,전체방문자(a+b),9723.0
20221221,홍천읍,전체방문자(a+b),31668.0
20221221,강동면,전체방문자(a+b),12036.0
20221221,홍천읍,외지인방문자(b),6097.0
20221221,동송읍,현지인방문자(a),10076.0
20221221,화천읍,현지인방문자(a),7497.0
20221221,경포동,현지인방문자(a),20996.0
20221221,경포동,전체방문자(a+b),33198.0
20221221,홍천읍,현지인방문자(a),25571.0
20221222,강동면,현지인방문자(a),7556.0
20221222,홍천읍,현지인방문자(a),28312.0
20221222,홍천읍,전체방문자(a+b),36376.0
20221222,동송읍,외지인방문자(b),3787.0
20221222,경포동,현지인방문자(a),20506.0
20221222,강동면,외지인방문자(b),4921.0
20221222,강동면,전체방문자(a+b),12478.0
20221222,경포동,외지인방문자(b),13251.0
20221222,동송읍,전체방문자(a+b),14665.0
20221222,화천읍,현지인방문자(a),8740.0
20221222,화천읍,외지인방문자(b),3038.0
20221222,홍천읍,외지인방문자(b),8064.0
20221222,동송읍,현지인방문자(a),10878.0
20221222,화천읍,전체방문자(a+b),11778.0
20221222,경포동,전체방문자(a+b),33758.0
20221223,경포동,전체방문자(a+b),34738.0
20221223,홍천읍,현지인방문자(a),28094.0
20221223,홍천읍,전체방문자(a+b),37408.0
20221223,경포동,외지인방문자(b),15746.0
20221223,화천읍,외지인방문자(b),3353.0
20221223,동송읍,현지인방문자(a),10784.0
20221223,강동면,전체방문자(a+b),12834.0
20221223,경포동,현지인방문자(a),18991.0
20221223,동송읍,전체방문자(a+b),14928.0
20221223,화천읍,현지인방문자(a),9107.0
20221223,동송읍,외지인방문자(b),4144.0
20221223,화천읍,전체방문자(a+b),12460.0
20221223,강동면,현지인방문자(a),6380.0
20221223,홍천읍,외지인방문자(b),9314.0
20221223,강동면,외지인방문자(b),6454.0
20221224,화천읍,외지인방문자(b),4991.0
20221224,경포동,전체방문자(a+b),45188.0
20221224,강동면,현지인방문자(a),5880.0
20221224,경포동,현지인방문자(a),18490.0
20221224,동송읍,외지인방문자(b),7070.0
20221224,강동면,외지인방문자(b),9894.0
20221224,화천읍,현지인방문자(a),8270.0
20221224,동송읍,전체방문자(a+b),17521.0
20221224,강동면,전체방문자(a+b),15774.0
20221224,홍천읍,전체방문자(a+b),36687.0
20221224,경포동,외지인방문자(b),26698.0
20221224,홍천읍,외지인방문자(b),12432.0
20221224,홍천읍,현지인방문자(a),24255.0
20221224,화천읍,전체방문자(a+b),13262.0
20221224,동송읍,현지인방문자(a),10451.0
20221225,화천읍,외지인방문자(b),3682.0
20221225,홍천읍,외지인방문자(b),10980.0
20221225,동송읍,외지인방문자(b),7150.0
20221225,동송읍,현지인방문자(a),10150.0
20221225,동송읍,전체방문자(a+b),17300.0
20221225,화천읍,전체방문자(a+b),10724.0
20221225,홍천읍,전체방문자(a+b),33845.0
20221225,강동면,전체방문자(a+b),14777.0
20221225,경포동,외지인방문자(b),25966.0
20221225,강동면,현지인방문자(a),5072.0
20221225,경포동,전체방문자(a+b),44177.0
20221225,강동면,외지인방문자(b),9706.0
20221225,홍천읍,현지인방문자(a),22866.0
20221225,경포동,현지인방문자(a),18210.0
20221225,화천읍,현지인방문자(a),7042.0
20221226,경포동,외지인방문자(b),19208.0
20221226,동송읍,외지인방문자(b),4442.0
20221226,화천읍,전체방문자(a+b),12159.0
20221226,홍천읍,전체방문자(a+b),37807.0
20221226,강동면,외지인방문자(b),7427.0
20221226,강동면,현지인방문자(a),6856.0
20221226,홍천읍,현지인방문자(a),28539.0
20221226,강동면,전체방문자(a+b),14284.0
20221226,화천읍,외지인방문자(b),3384.0
20221226,화천읍,현지인방문자(a),8774.0
20221226,경포동,현지인방문자(a),18932.0
20221226,동송읍,전체방문자(a+b),15354.0
20221226,홍천읍,외지인방문자(b),9268.0
20221226,동송읍,현지인방문자(a),10913.0
20221226,경포동,전체방문자(a+b),38140.0
20221227,경포동,전체방문자(a+b),37359.0
20221227,동송읍,전체방문자(a+b),15018.0
20221227,경포동,외지인방문자(b),17896.0
20221227,화천읍,외지인방문자(b),4116.0
20221227,화천읍,전체방문자(a+b),13433.0
20221227,강동면,전체방문자(a+b),15085.0
20221227,화천읍,현지인방문자(a),9317.0
20221227,홍천읍,외지인방문자(b),9394.0
20221227,동송읍,외지인방문자(b),4053.0
20221227,홍천읍,현지인방문자(a),28336.0
20221227,동송읍,현지인방문자(a),10966.0
20221227,경포동,현지인방문자(a),19464.0
20221227,강동면,외지인방문자(b),7340.0
20221227,강동면,현지인방문자(a),7746.0
20221227,홍천읍,전체방문자(a+b),37730.0
20221228,화천읍,외지인방문자(b),3584.0
20221228,동송읍,외지인방문자(b),4932.0
20221228,홍천읍,외지인방문자(b),9482.0
20221228,강동면,현지인방문자(a),7130.0
20221228,화천읍,전체방문자(a+b),12768.0
20221228,강동면,외지인방문자(b),7522.0
20221228,경포동,전체방문자(a+b),37646.0
20221228,화천읍,현지인방문자(a),9184.0
20221228,홍천읍,전체방문자(a+b),37555.0
20221228,동송읍,전체방문자(a+b),15708.0
20221228,홍천읍,현지인방문자(a),28074.0
20221228,경포동,외지인방문자(b),17126.0
20221228,강동면,전체방문자(a+b),14651.0
20221228,경포동,현지인방문자(a),20520.0
20221228,동송읍,현지인방문자(a),10776.0
20221229,동송읍,현지인방문자(a),10808.0
20221229,경포동,전체방문자(a+b),37664.0
20221229,홍천읍,현지인방문자(a),27296.0
20221229,화천읍,현지인방문자(a),8890.0
20221229,강동면,전체방문자(a+b),15194.0
20221229,화천읍,외지인방문자(b),3486.0
20221229,강동면,현지인방문자(a),7018.0
20221229,경포동,외지인방문자(b),18694.0
20221229,홍천읍,외지인방문자(b),8978.0
20221229,강동면,외지인방문자(b),8176.0
20221229,홍천읍,전체방문자(a+b),36274.0
20221229,동송읍,외지인방문자(b),4872.0
20221229,화천읍,전체방문자(a+b),12376.0
20221229,동송읍,전체방문자(a+b),15680.0
20221229,경포동,현지인방문자(a),18970.0
20221230,동송읍,현지인방문자(a),11417.0
20221230,동송읍,전체방문자(a+b),17448.0
20221230,홍천읍,외지인방문자(b),11578.0
20221230,화천읍,현지인방문자(a),9076.0
20221230,경포동,외지인방문자(b),24066.0
20221230,화천읍,외지인방문자(b),3532.0
20221230,동송읍,외지인방문자(b),6030.0
20221230,홍천읍,전체방문자(a+b),40614.0
20221230,강동면,전체방문자(a+b),17752.0
20221230,화천읍,전체방문자(a+b),12607.0
20221230,홍천읍,현지인방문자(a),29036.0
20221230,강동면,외지인방문자(b),10734.0
20221230,경포동,전체방문자(a+b),44124.0
20221230,경포동,현지인방문자(a),20058.0
20221230,강동면,현지인방문자(a),7018.0
20221231,화천읍,외지인방문자(b),4767.0
20221231,홍천읍,외지인방문자(b),14780.0
20221231,강동면,전체방문자(a+b),25848.0
20221231,강동면,현지인방문자(a),6268.0
20221231,동송읍,현지인방문자(a),10252.0
20221231,홍천읍,전체방문자(a+b),38720.0
20221231,화천읍,현지인방문자(a),7623.0
20221231,동송읍,전체방문자(a+b),20024.0
20221231,경포동,현지인방문자(a),18690.0
20221231,동송읍,외지인방문자(b),9772.0
20221231,홍천읍,현지인방문자(a),23940.0
20221231,경포동,전체방문자(a+b),54996.0
20221231,화천읍,전체방문자(a+b),12390.0
20221231,강동면,외지인방문자(b),19579.0
20221231,경포동,외지인방문자(b),36306.0
20230101,동송읍,현지인방문자(a),9695.0
20230101,황지동,전체방문자(a+b),13668.0
20230101,대관령면,전체방문자(a+b),44762.0
20230101,성내동,외지인방문자(b),1942.0
20230101,대관령면,외지인방문자(b),38955.0
20230101,화천읍,현지인방문자(a),7084.0
20230101,동송읍,전체방문자(a+b),17906.0
20230101,홍천읍,현지인방문자(a),21388.0
20230101,동송읍,외지인방문자(b),8211.0
20230101,문곡소도동,외지인방문자(b),7298.0
20230101,문곡소도동,전체방문자(a+b),12050.0
20230101,문곡소도동,현지인방문자(a),4753.0
20230101,교동,외지인방문자(b),20030.0
20230101,황지동,외지인방문자(b),4949.0
20230101,성내동,전체방문자(a+b),5988.0
20230101,화천읍,외지인방문자(b),3885.0
20230101,강동면,현지인방문자(a),7518.0
20230101,경포동,전체방문자(a+b),58054.0
20230101,강동면,전체방문자(a+b),43512.0
20230101,경포동,현지인방문자(a),19376.0
20230101,대관령면,현지인방문자(a),5806.0
20230101,교동,전체방문자(a+b),35122.0
20230101,황지동,현지인방문자(a),8718.0
20230101,강동면,외지인방문자(b),35994.0
20230101,화천읍,전체방문자(a+b),10969.0
20230101,경포동,외지인방문자(b),38678.0
20230101,홍천읍,외지인방문자(b),12439.0
20230101,홍천읍,전체방문자(a+b),33828.0
20230101,교동,현지인방문자(a),15092.0
20230101,성내동,현지인방문자(a),4046.0
20230102,대관령면,전체방문자(a+b),23026.0
20230102,황지동,외지인방문자(b),3048.0
20230102,강동면,현지인방문자(a),6584.0
20230102,화천읍,전체방문자(a+b),12404.0
20230102,화천읍,현지인방문자(a),9202.0
20230102,강동면,외지인방문자(b),7798.0
20230102,강동면,전체방문자(a+b),14382.0
20230102,교동,외지인방문자(b),8628.0
20230102,경포동,전체방문자(a+b),35770.0
20230102,동송읍,전체방문자(a+b),14612.0
20230102,동송읍,현지인방문자(a),10224.0
20230102,성내동,현지인방문자(a),4994.0
20230102,성내동,전체방문자(a+b),6198.0
20230102,성내동,외지인방문자(b),1204.0
20230102,황지동,현지인방문자(a),12554.0
20230102,황지동,전체방문자(a+b),15603.0
20230102,동송읍,외지인방문자(b),4389.0
20230102,화천읍,외지인방문자(b),3202.0
20230102,대관령면,외지인방문자(b),16646.0
20230102,대관령면,현지인방문자(a),6380.0
20230102,교동,현지인방문자(a),16226.0
20230102,경포동,현지인방문자(a),19814.0
20230102,문곡소도동,외지인방문자(b),1645.0
20230102,문곡소도동,현지인방문자(a),4112.0
20230102,교동,전체방문자(a+b),24854.0
20230102,문곡소도동,전체방문자(a+b),5758.0
20230102,홍천읍,외지인방문자(b),6436.0
20230102,경포동,외지인방문자(b),15956.0
20230102,홍천읍,현지인방문자(a),25851.0
20230102,홍천읍,전체방문자(a+b),32288.0
20230103,화천읍,외지인방문자(b),3476.0
20230103,대관령면,외지인방문자(b),14724.0
20230103,대관령면,전체방문자(a+b),21052.0
20230103,홍천읍,현지인방문자(a),26554.0
20230103,대관령면,현지인방문자(a),6328.0
20230103,경포동,외지인방문자(b),12880.0
20230103,경포동,전체방문자(a+b),32977.0
20230103,경포동,현지인방문자(a),20097.0
20230103,동송읍,현지인방문자(a),10518.0
20230103,황지동,현지인방문자(a),12852.0
20230103,강동면,전체방문자(a+b),13486.0
20230103,성내동,외지인방문자(b),1088.0
20230103,황지동,외지인방문자(b),2814.0
20230103,황지동,전체방문자(a+b),15666.0
20230103,강동면,현지인방문자(a),6912.0
20230103,동송읍,외지인방문자(b),3272.0
20230103,화천읍,전체방문자(a+b),12859.0
20230103,강동면,외지인방문자(b),6573.0
20230103,홍천읍,전체방문자(a+b),33285.0
20230103,문곡소도동,외지인방문자(b),1806.0
20230103,교동,전체방문자(a+b),23734.0
20230103,교동,외지인방문자(b),7392.0
20230103,홍천읍,외지인방문자(b),6730.0
20230103,교동,현지인방문자(a),16342.0
20230103,성내동,전체방문자(a+b),6244.0
20230103,성내동,현지인방문자(a),5156.0
20230103,동송읍,전체방문자(a+b),13790.0
20230103,문곡소도동,전체방문자(a+b),6366.0
20230103,화천읍,현지인방문자(a),9384.0
20230103,문곡소도동,현지인방문자(a),4560.0
20230104,홍천읍,전체방문자(a+b),33702.0
20230104,화천읍,외지인방문자(b),3412.0
20230104,문곡소도동,전체방문자(a+b),5604.0
20230104,대관령면,외지인방문자(b),14368.0
20230104,홍천읍,외지인방문자(b),7343.0
20230104,대관령면,전체방문자(a+b),20948.0
20230104,대관령면,현지인방문자(a),6580.0
20230104,황지동,현지인방문자(a),12691.0
20230104,경포동,외지인방문자(b),12138.0
20230104,경포동,전체방문자(a+b),32246.0
20230104,문곡소도동,현지인방문자(a),4064.0
20230104,문곡소도동,외지인방문자(b),1540.0
20230104,교동,외지인방문자(b),7816.0
20230104,성내동,전체방문자(a+b),6195.0
20230104,성내동,현지인방문자(a),5036.0
20230104,성내동,외지인방문자(b),1158.0
20230104,강동면,외지인방문자(b),5950.0
20230104,동송읍,외지인방문자(b),3836.0
20230104,동송읍,전체방문자(a+b),14735.0
20230104,동송읍,현지인방문자(a),10899.0
20230104,황지동,외지인방문자(b),2852.0
20230104,황지동,전체방문자(a+b),15544.0
20230104,화천읍,현지인방문자(a),9012.0
20230104,화천읍,전체방문자(a+b),12425.0
20230104,교동,전체방문자(a+b),23510.0
20230104,교동,현지인방문자(a),15694.0
20230104,경포동,현지인방문자(a),20108.0
20230104,강동면,현지인방문자(a),7175.0
20230104,강동면,전체방문자(a+b),13125.0
20230104,홍천읍,현지인방문자(a),26358.0
20230105,동송읍,전체방문자(a+b),14581.0
20230105,문곡소도동,외지인방문자(b),2132.0
20230105,교동,전체방문자(a+b),24006.0
20230105,문곡소도동,전체방문자(a+b),6237.0
20230105,교동,현지인방문자(a),16146.0
20230105,화천읍,현지인방문자(a),8942.0
20230105,문곡소도동,현지인방문자(a),4106.0
20230105,동송읍,외지인방문자(b),3832.0
20230105,홍천읍,전체방문자(a+b),33534.0
20230105,황지동,외지인방문자(b),3336.0
20230105,홍천읍,외지인방문자(b),7196.0
20230105,화천읍,전체방문자(a+b),12484.0
20230105,교동,외지인방문자(b),7861.0
20230105,화천읍,외지인방문자(b),3542.0
20230105,황지동,현지인방문자(a),12656.0
20230105,대관령면,현지인방문자(a),6542.0
20230105,대관령면,전체방문자(a+b),22260.0
20230105,성내동,전체방문자(a+b),6226.0
20230105,성내동,현지인방문자(a),5002.0
