date,dong_name,visitors,level
2023-09-14,천곡동,41010.0,여유
2023-09-14,죽왕면,8995.0,여유
2023-09-14,홍천읍,40548.0,보통
2023-09-14,초당동,19386.0,여유
2023-09-14,간성읍,12215.0,여유
2023-09-14,갈말읍,22354.0,보통
2023-09-14,명륜1동,10094.0,여유
2023-09-14,소양동,48254.0,혼잡
2023-09-14,국토정중앙면,6335.0,혼잡
2023-09-14,봉평면,15096.0,여유
2023-09-14,토성면,25116.0,여유
2023-09-14,용평면,10826.0,여유
2023-09-14,효자1동,1866.0,여유
2023-09-14,평창읍,12901.0,여유
2023-09-15,안흥면,6951.0,보통
2023-09-15,토성면,25676.0,여유
2023-09-15,횡성읍,23902.0,여유
2023-09-15,강남동,61512.0,혼잡
2023-09-15,천곡동,43760.0,보통
2023-09-15,인제읍,15872.0,보통
2023-09-15,문곡소도동,9110.0,보통
2023-09-15,초당동,22116.0,여유
2023-09-15,조양동,43561.0,여유
2023-09-15,양구읍,23418.0,혼잡
2023-09-15,김삿갓면,2562.0,보통
2023-09-15,공근면,3028.0,여유
2023-09-15,간성읍,12226.0,여유
2023-09-15,단계동,54008.0,보통
2023-09-15,국토정중앙면,6304.0,혼잡
2023-09-15,평창읍,13864.0,보통
2023-09-15,갈말읍,20318.0,여유
2023-09-15,경포동,36442.0,여유
2023-09-15,청일면,4246.0,혼잡
2023-09-15,묵호동,7122.0,여유
2023-09-15,금호동,46907.0,여유
2023-09-15,효자1동,1862.0,여유
2023-09-15,봉평면,16194.0,보통
2023-09-15,교동,28714.0,보통
2023-09-15,죽왕면,9464.0,여유
2023-09-15,소양동,48769.0,혼잡
2023-09-15,홍천읍,41332.0,보통
2023-09-15,명륜1동,10738.0,보통
2023-09-15,양양읍,30247.0,보통
2023-09-15,용평면,13086.0,보통
2023-09-16,단계동,57110.0,혼잡
2023-09-16,간성읍,12838.0,보통
2023-09-16,효자1동,2006.0,보통
2023-09-16,청일면,7322.0,혼잡
2023-09-16,묵호동,11540.0,보통
2023-09-16,금호동,54176.0,혼잡
2023-09-16,소양동,41548.0,여유
2023-09-16,김삿갓면,4952.0,혼잡
2023-09-16,공근면,3994.0,보통
2023-09-16,교동,27668.0,보통
2023-09-16,홍천읍,46102.0,혼잡
2023-09-16,명륜1동,11064.0,보통
2023-09-16,평창읍,13374.0,여유
2023-09-16,양구읍,22642.0,혼잡
2023-09-16,국토정중앙면,6055.0,보통
2023-09-16,인제읍,17136.0,혼잡
2023-09-16,경포동,44961.0,보통
2023-09-16,갈말읍,23485.0,보통
2023-09-16,문곡소도동,10822.0,혼잡
2023-09-16,토성면,33530.0,보통
2023-09-16,안흥면,9930.0,혼잡
2023-09-16,죽왕면,11490.0,보통
2023-09-16,조양동,47950.0,보통
2023-09-16,양양읍,33033.0,혼잡
2023-09-16,횡성읍,28066.0,혼잡
2023-09-16,강남동,70763.0,혼잡
2023-09-16,봉평면,24776.0,혼잡
2023-09-16,천곡동,43813.0,보통
2023-09-16,용평면,17896.0,혼잡
2023-09-16,초당동,31966.0,보통
2023-09-17,양양읍,28466.0,여유
2023-09-17,묵호동,10784.0,보통
2023-09-17,홍천읍,39014.0,여유
2023-09-17,용평면,17560.0,혼잡
2023-09-17,토성면,31906.0,보통
2023-09-17,김삿갓면,4858.0,혼잡
2023-09-17,초당동,32746.0,혼잡
2023-09-17,평창읍,12260.0,여유
2023-09-17,조양동,44790.0,여유
2023-09-17,국토정중앙면,6097.0,혼잡
2023-09-17,강남동,71645.0,혼잡
2023-09-17,안흥면,9586.0,혼잡
2023-09-17,효자1동,1690.0,여유
2023-09-17,죽왕면,10832.0,여유
2023-09-17,횡성읍,23240.0,여유
2023-09-17,천곡동,38244.0,여유
2023-09-17,경포동,43516.0,보통
2023-09-17,인제읍,16380.0,보통
2023-09-17,금호동,47912.0,보통
2023-09-17,명륜1동,9205.0,여유
2023-09-17,문곡소도동,10871.0,혼잡
2023-09-17,단계동,52479.0,보통
2023-09-17,양구읍,19688.0,보통
2023-09-17,봉평면,23849.0,혼잡
2023-09-17,공근면,3920.0,보통
2023-09-17,청일면,6184.0,혼잡
2023-09-17,소양동,37972.0,여유
2023-09-17,교동,23930.0,여유
2023-09-17,간성읍,10661.0,여유
2023-09-17,갈말읍,21161.0,보통
2023-09-18,죽왕면,10098.0,여유
2023-09-18,횡성읍,23712.0,여유
2023-09-18,강남동,57718.0,보통
2023-09-18,간성읍,12856.0,보통
2023-09-18,평창읍,13041.0,여유
2023-09-18,양구읍,18816.0,보통
2023-09-18,경포동,38280.0,여유
2023-09-18,양양읍,30513.0,보통
2023-09-18,천곡동,41542.0,여유
2023-09-18,효자1동,1536.0,여유
2023-09-18,소양동,47621.0,혼잡
2023-09-18,김삿갓면,2132.0,여유
2023-09-18,용평면,12292.0,보통
2023-09-18,갈말읍,19950.0,여유
2023-09-18,문곡소도동,8603.0,보통
2023-09-18,홍천읍,40369.0,보통
2023-09-18,교동,27412.0,여유
2023-09-18,청일면,1600.0,여유
2023-09-18,인제읍,15960.0,보통
2023-09-18,명륜1동,8729.0,여유
2023-09-18,봉평면,15774.0,보통
2023-09-18,공근면,3356.0,보통
2023-09-18,단계동,48730.0,여유
2023-09-18,안흥면,6069.0,여유
2023-09-18,묵호동,7945.0,여유
2023-09-18,토성면,25750.0,여유
2023-09-18,초당동,22222.0,여유
2023-09-18,금호동,44737.0,여유
2023-09-18,국토정중앙면,5800.0,보통
2023-09-18,조양동,43561.0,여유
2023-09-19,홍천읍,41066.0,보통
2023-09-19,인제읍,16530.0,보통
2023-09-19,단계동,49147.0,여유
2023-09-19,공근면,3350.0,여유
2023-09-19,양구읍,19184.0,보통
2023-09-19,강남동,55962.0,보통
2023-09-19,금호동,43074.0,여유
2023-09-19,문곡소도동,9384.0,보통
2023-09-19,청일면,1533.0,여유
2023-09-19,명륜1동,11109.0,보통
2023-09-19,갈말읍,18812.0,여유
2023-09-19,효자1동,2432.0,혼잡
2023-09-19,교동,27472.0,보통
2023-09-19,간성읍,13524.0,혼잡
2023-09-19,용평면,11242.0,여유
2023-09-19,초당동,20842.0,여유
2023-09-19,평창읍,13248.0,여유
2023-09-19,국토정중앙면,6388.0,혼잡
2023-09-19,죽왕면,10028.0,여유
2023-09-19,소양동,47943.0,혼잡
2023-09-19,봉평면,14640.0,여유
2023-09-19,묵호동,7998.0,여유
2023-09-19,토성면,23919.0,여유
2023-09-19,양양읍,37286.0,혼잡
2023-09-19,조양동,41741.0,여유
2023-09-19,안흥면,5498.0,여유
2023-09-19,천곡동,42864.0,여유
2023-09-19,횡성읍,23681.0,여유
2023-09-19,김삿갓면,2418.0,보통
2023-09-19,경포동,37373.0,여유
2023-09-20,청일면,1320.0,여유
2023-09-20,효자1동,2356.0,혼잡
2023-09-20,명륜1동,9572.0,여유
2023-09-20,횡성읍,22442.0,여유
2023-09-20,묵호동,5772.0,여유
2023-09-20,갈말읍,18648.0,여유
2023-09-20,죽왕면,7892.0,여유
2023-09-20,문곡소도동,8141.0,여유
2023-09-20,양양읍,27713.0,여유
2023-09-20,국토정중앙면,6832.0,혼잡
2023-09-20,교동,25596.0,여유
2023-09-20,금호동,39826.0,여유
2023-09-20,토성면,20794.0,여유
2023-09-20,천곡동,41198.0,여유
2023-09-20,간성읍,14455.0,혼잡
2023-09-20,김삿갓면,1806.0,여유
2023-09-20,소양동,46207.0,보통
2023-09-20,경포동,34192.0,여유
2023-09-20,초당동,17304.0,여유
2023-09-20,양구읍,19604.0,보통
2023-09-20,평창읍,13976.0,보통
2023-09-20,공근면,2832.0,여유
2023-09-20,홍천읍,39190.0,여유
2023-09-20,용평면,10188.0,여유
2023-09-20,단계동,47618.0,여유
2023-09-20,봉평면,11851.0,여유
2023-09-20,안흥면,5110.0,여유
2023-09-20,인제읍,16082.0,보통
2023-09-20,조양동,39137.0,여유
2023-09-20,강남동,53582.0,보통
2023-09-21,김삿갓면,2198.0,여유
2023-09-21,강남동,57344.0,보통
2023-09-21,용평면,9670.0,여유
2023-09-21,평창읍,13272.0,여유
2023-09-21,갈말읍,19548.0,여유
2023-09-21,교동,27916.0,보통
2023-09-21,초당동,20654.0,여유
2023-09-21,문곡소도동,8645.0,보통
2023-09-21,간성읍,15792.0,혼잡
2023-09-21,소양동,48310.0,혼잡
2023-09-21,횡성읍,27094.0,혼잡
2023-09-21,양구읍,19558.0,보통
2023-09-21,경포동,37566.0,여유
2023-09-21,공근면,3318.0,여유
2023-09-21,안흥면,5320.0,여유
2023-09-21,조양동,42088.0,여유
2023-09-21,단계동,50494.0,여유
2023-09-21,홍천읍,42175.0,보통
2023-09-21,봉평면,11784.0,여유
2023-09-21,인제읍,16278.0,보통
2023-09-21,천곡동,44506.0,보통
2023-09-21,양양읍,29740.0,보통
2023-09-21,금호동,43351.0,여유
2023-09-21,청일면,1421.0,여유
2023-09-21,죽왕면,9254.0,여유
2023-09-21,명륜1동,10202.0,보통
2023-09-21,묵호동,6912.0,여유
2023-09-21,토성면,24616.0,여유
2023-09-21,효자1동,1894.0,보통
2023-09-21,국토정중앙면,6531.0,혼잡
2023-09-22,토성면,34048.0,보통
2023-09-22,경포동,39914.0,보통
2023-09-22,효자1동,2282.0,혼잡
2023-09-22,묵호동,8480.0,여유
2023-09-22,청일면,1698.0,여유
2023-09-22,단계동,54810.0,혼잡
2023-09-22,안흥면,6895.0,보통
2023-09-22,천곡동,57533.0,혼잡
2023-09-22,교동,29463.0,보통
2023-09-22,평창읍,16051.0,혼잡
2023-09-22,양구읍,21018.0,혼잡
2023-09-22,양양읍,32560.0,혼잡
2023-09-22,홍천읍,43978.0,혼잡
2023-09-22,김삿갓면,4266.0,보통
2023-09-22,조양동,46224.0,여유
2023-09-22,인제읍,17300.0,혼잡
2023-09-22,소양동,49161.0,혼잡
2023-09-22,명륜1동,20251.0,혼잡
2023-09-22,갈말읍,20884.0,보통
2023-09-22,봉평면,14672.0,여유
2023-09-22,죽왕면,11462.0,보통
2023-09-22,용평면,11560.0,여유
2023-09-22,강남동,72916.0,혼잡
2023-09-22,금호동,47702.0,보통
2023-09-22,간성읍,13909.0,혼잡
2023-09-22,공근면,3682.0,보통
2023-09-22,문곡소도동,9412.0,보통
2023-09-22,횡성읍,24514.0,여유
2023-09-22,국토정중앙면,6352.0,혼잡
2023-09-22,초당동,23898.0,보통
2023-09-23,인제읍,18666.0,혼잡
2023-09-23,조양동,48300.0,보통
2023-09-23,안흥면,9688.0,혼잡
2023-09-23,공근면,4116.0,보통
2023-09-23,소양동,44345.0,보통
2023-09-23,양구읍,22617.0,혼잡
2023-09-23,봉평면,16454.0,보통
2023-09-23,김삿갓면,6206.0,혼잡
2023-09-23,단계동,57306.0,혼잡
2023-09-23,양양읍,33044.0,혼잡
2023-09-23,천곡동,58622.0,혼잡
2023-09-23,홍천읍,44020.0,혼잡
2023-09-23,청일면,2576.0,혼잡
2023-09-23,죽왕면,13314.0,보통
2023-09-23,문곡소도동,10594.0,혼잡
2023-09-23,국토정중앙면,6237.0,혼잡
2023-09-23,간성읍,12814.0,보통
2023-09-23,초당동,31073.0,보통
2023-09-23,횡성읍,23936.0,여유
2023-09-23,강남동,72426.0,혼잡
2023-09-23,용평면,14091.0,보통
2023-09-23,경포동,43393.0,보통
2023-09-23,효자1동,2222.0,혼잡
2023-09-23,토성면,39162.0,혼잡
2023-09-23,교동,27314.0,여유
2023-09-23,갈말읍,24374.0,보통
2023-09-23,명륜1동,23824.0,혼잡
2023-09-23,평창읍,18032.0,혼잡
2023-09-23,금호동,53067.0,보통
2023-09-23,묵호동,11154.0,보통
2023-09-24,홍천읍,38269.0,여유
2023-09-24,소양동,39722.0,여유
2023-09-24,김삿갓면,6296.0,혼잡
2023-09-24,평창읍,16124.0,혼잡
2023-09-24,양구읍,19187.0,보통
2023-09-24,공근면,3626.0,보통
2023-09-24,단계동,52084.0,보통
2023-09-24,봉평면,15568.0,보통
2023-09-24,금호동,45678.0,여유
2023-09-24,명륜1동,22382.0,혼잡
2023-09-24,갈말읍,22575.0,보통
2023-09-24,교동,23866.0,여유
2023-09-24,청일면,2342.0,보통
2023-09-24,초당동,31073.0,보통
2023-09-24,문곡소도동,10171.0,혼잡
2023-09-24,묵호동,10024.0,보통
2023-09-24,인제읍,16520.0,보통
2023-09-24,경포동,42329.0,보통
2023-09-24,양양읍,43460.0,혼잡
2023-09-24,안흥면,8134.0,보통
2023-09-24,효자1동,2124.0,혼잡
2023-09-24,강남동,56060.0,보통
2023-09-24,용평면,13478.0,보통
2023-09-24,천곡동,43246.0,여유
2023-09-24,조양동,44314.0,여유
2023-09-24,국토정중앙면,5747.0,보통
2023-09-24,횡성읍,21752.0,여유
2023-09-24,토성면,35490.0,보통
2023-09-24,죽왕면,12134.0,보통
2023-09-24,간성읍,11638.0,여유
2023-09-25,명륜1동,9723.0,여유
2023-09-25,금호동,42840.0,여유
2023-09-25,강남동,57376.0,보통
2023-09-25,갈말읍,19705.0,여유
2023-09-25,홍천읍,40702.0,보통
2023-09-25,효자1동,1708.0,여유
2023-09-25,경포동,34874.0,여유
2023-09-25,인제읍,16471.0,보통
2023-09-25,교동,27909.0,보통
2023-09-25,청일면,1586.0,여유
2023-09-25,초당동,18890.0,여유
2023-09-25,간성읍,13108.0,혼잡
2023-09-25,국토정중앙면,5862.0,보통
2023-09-25,문곡소도동,8642.0,보통
2023-09-25,평창읍,15834.0,혼잡
2023-09-25,양구읍,20174.0,혼잡
2023-09-25,용평면,9660.0,여유
2023-09-25,죽왕면,9086.0,여유
2023-09-25,천곡동,43578.0,보통
2023-09-25,공근면,3238.0,여유
2023-09-25,묵호동,7088.0,여유
2023-09-25,양양읍,30457.0,보통
2023-09-25,봉평면,10420.0,여유
2023-09-25,안흥면,5544.0,여유
2023-09-25,횡성읍,23426.0,여유
2023-09-25,토성면,28466.0,여유
2023-09-25,김삿갓면,2072.0,여유
2023-09-25,소양동,48506.0,혼잡
2023-09-25,조양동,43477.0,여유
2023-09-25,단계동,50144.0,여유
2023-09-26,토성면,23968.0,여유
2023-09-26,문곡소도동,8096.0,여유
2023-09-26,횡성읍,26131.0,보통
2023-09-26,국토정중앙면,5817.0,보통
2023-09-26,평창읍,12792.0,여유
2023-09-26,초당동,16194.0,여유
2023-09-26,양구읍,19502.0,보통
2023-09-26,청일면,1246.0,여유
2023-09-26,홍천읍,41528.0,보통
2023-09-26,간성읍,12870.0,보통
2023-09-26,교동,27520.0,보통
2023-09-26,묵호동,6114.0,여유
2023-09-26,양양읍,28878.0,여유
2023-09-26,김삿갓면,1680.0,여유
2023-09-26,안흥면,4501.0,여유
2023-09-26,용평면,8522.0,여유
2023-09-26,인제읍,15267.0,여유
2023-09-26,경포동,32232.0,여유
2023-09-26,단계동,50988.0,여유
2023-09-26,천곡동,43316.0,여유
2023-09-26,죽왕면,8372.0,여유
2023-09-26,금호동,40586.0,여유
2023-09-26,조양동,42108.0,여유
2023-09-26,명륜1동,9622.0,여유
2023-09-26,강남동,57362.0,보통
2023-09-26,봉평면,8746.0,여유
2023-09-26,공근면,2866.0,여유
2023-09-26,효자1동,2068.0,보통
2023-09-26,갈말읍,18252.0,여유
2023-09-26,소양동,48408.0,혼잡
2023-09-27,초당동,17843.0,여유
2023-09-27,청일면,1421.0,여유
2023-09-27,천곡동,48692.0,혼잡
2023-09-27,강남동,74624.0,혼잡
2023-09-27,소양동,50068.0,혼잡
2023-09-27,횡성읍,24941.0,보통
2023-09-27,봉평면,12145.0,여유
2023-09-27,금호동,47484.0,보통
2023-09-27,홍천읍,44342.0,혼잡
2023-09-27,조양동,47166.0,여유
2023-09-27,명륜1동,10042.0,여유
2023-09-27,양구읍,20993.0,혼잡
2023-09-27,죽왕면,9156.0,여유
2023-09-27,문곡소도동,8558.0,보통
2023-09-27,갈말읍,19292.0,여유
2023-09-27,국토정중앙면,5820.0,보통
2023-09-27,인제읍,16324.0,보통
2023-09-27,김삿갓면,2090.0,여유
2023-09-27,평창읍,14840.0,혼잡
2023-09-27,양양읍,32456.0,보통
2023-09-27,공근면,3241.0,여유
2023-09-27,경포동,33705.0,여유
2023-09-27,단계동,59062.0,혼잡
2023-09-27,간성읍,13601.0,혼잡
2023-09-27,효자1동,1894.0,보통
2023-09-27,토성면,23569.0,여유
2023-09-27,교동,30177.0,혼잡
2023-09-27,묵호동,7371.0,여유
2023-09-27,용평면,11602.0,여유
2023-09-27,안흥면,6268.0,보통
2023-09-28,용평면,24216.0,혼잡
2023-09-28,봉평면,24108.0,혼잡
2023-09-28,청일면,3538.0,혼잡
2023-09-28,금호동,70735.0,혼잡
2023-09-28,명륜1동,8855.0,여유
2023-09-28,교동,30716.0,혼잡
2023-09-28,묵호동,18039.0,혼잡
2023-09-28,문곡소도동,12250.0,혼잡
2023-09-28,인제읍,19660.0,혼잡
2023-09-28,갈말읍,29074.0,혼잡
2023-09-28,강남동,74666.0,혼잡
2023-09-28,효자1동,2023.0,보통
2023-09-28,김삿갓면,5974.0,혼잡
2023-09-28,소양동,40677.0,여유
2023-09-28,횡성읍,30422.0,혼잡
2023-09-28,간성읍,14798.0,혼잡
2023-09-28,양양읍,42284.0,혼잡
2023-09-28,양구읍,22732.0,혼잡
2023-09-28,초당동,34696.0,혼잡
2023-09-28,공근면,6296.0,혼잡
2023-09-28,평창읍,20912.0,혼잡
2023-09-28,국토정중앙면,7322.0,혼잡
2023-09-28,경포동,46340.0,혼잡
2023-09-28,조양동,58170.0,혼잡
2023-09-28,안흥면,15316.0,혼잡
2023-09-28,천곡동,51975.0,혼잡
2023-09-28,홍천읍,52398.0,혼잡
2023-09-28,토성면,48492.0,혼잡
2023-09-28,단계동,60392.0,혼잡
2023-09-28,죽왕면,18498.0,혼잡
2023-09-29,강남동,71894.0,혼잡
2023-09-29,갈말읍,32893.0,혼잡
2023-09-29,소양동,39588.0,여유
2023-09-29,김삿갓면,10350.0,혼잡
2023-09-29,국토정중앙면,10336.0,혼잡
2023-09-29,평창읍,30086.0,혼잡
2023-09-29,횡성읍,35189.0,혼잡
2023-09-29,양양읍,49528.0,혼잡
2023-09-29,용평면,27688.0,혼잡
2023-09-29,토성면,74074.0,혼잡
2023-09-29,간성읍,21578.0,혼잡
2023-09-29,청일면,6524.0,혼잡
2023-09-29,묵호동,26744.0,혼잡
2023-09-29,죽왕면,29680.0,혼잡
2023-09-29,효자1동,2432.0,혼잡
2023-09-29,안흥면,19016.0,혼잡
2023-09-29,교동,33876.0,혼잡
2023-09-29,경포동,66003.0,혼잡
2023-09-29,단계동,51744.0,보통
2023-09-29,초당동,51744.0,혼잡
2023-09-29,조양동,70000.0,혼잡
2023-09-29,명륜1동,8292.0,여유
2023-09-29,금호동,82582.0,혼잡
2023-09-29,홍천읍,52913.0,혼잡
2023-09-29,천곡동,55447.0,혼잡
2023-09-29,봉평면,32032.0,혼잡
2023-09-29,양구읍,25400.0,혼잡
2023-09-29,문곡소도동,15302.0,혼잡
2023-09-29,인제읍,23692.0,혼잡
2023-09-29,공근면,10360.0,혼잡
2023-09-30,안흥면,21686.0,혼잡
2023-09-30,소양동,39456.0,여유
2023-09-30,효자1동,1904.0,보통
2023-09-30,명륜1동,7707.0,여유
2023-09-30,금호동,89498.0,혼잡
2023-09-30,봉평면,36550.0,혼잡
2023-09-30,청일면,5218.0,혼잡
2023-09-30,토성면,77998.0,혼잡
2023-09-30,공근면,6622.0,혼잡
2023-09-30,초당동,60144.0,혼잡
2023-09-30,묵호동,31700.0,혼잡
2023-09-30,천곡동,58520.0,혼잡
2023-09-30,교동,36410.0,혼잡
2023-09-30,강남동,73192.0,혼잡
2023-09-30,문곡소도동,15876.0,혼잡
2023-09-30,단계동,60330.0,혼잡
2023-09-30,갈말읍,41548.0,혼잡
2023-09-30,죽왕면,30460.0,혼잡
2023-09-30,김삿갓면,11182.0,혼잡
2023-09-30,인제읍,26138.0,혼잡
2023-09-30,평창읍,28564.0,혼잡
2023-09-30,양구읍,22848.0,혼잡
2023-09-30,간성읍,16898.0,혼잡
2023-09-30,횡성읍,29704.0,혼잡
2023-09-30,국토정중앙면,9282.0,혼잡
2023-09-30,홍천읍,51334.0,혼잡
2023-09-30,조양동,76482.0,혼잡
2023-09-30,양양읍,51202.0,혼잡
2023-09-30,용평면,35364.0,혼잡
2023-09-30,경포동,73227.0,혼잡
2023-10-01,양양읍,46862.0,혼잡
2023-10-01,용평면,29760.0,혼잡
2023-10-01,인제읍,23726.0,혼잡
2023-10-01,중앙동,42742.0,혼잡
2023-10-01,안흥면,18826.0,혼잡
2023-10-01,청일면,4000.0,혼잡
2023-10-01,소양동,39298.0,여유
2023-10-01,조양동,73283.0,혼잡
2023-10-01,지정면,50872.0,혼잡
2023-10-01,국토정중앙면,7318.0,혼잡
2023-10-01,강림면,3640.0,혼잡
2023-10-01,거진읍,19240.0,혼잡
2023-10-01,홍천읍,47698.0,혼잡
2023-10-01,문곡소도동,14371.0,혼잡
2023-10-01,금호동,82982.0,혼잡
2023-10-01,갈말읍,36866.0,혼잡
2023-10-01,간성읍,14490.0,혼잡
2023-10-01,교동,35752.0,혼잡
2023-10-01,김삿갓면,10252.0,혼잡
2023-10-01,서면,22698.0,혼잡
2023-10-01,초당동,58782.0,혼잡
2023-10-01,횡성읍,28959.0,혼잡
2023-10-01,경포동,69416.0,혼잡
2023-10-01,성내동,9964.0,혼잡
2023-10-01,해안면,1575.0,여유
2023-10-01,토성면,72093.0,혼잡
2023-10-01,강남동,71550.0,혼잡
2023-10-01,평창읍,23454.0,혼잡
2023-10-01,단계동,58898.0,혼잡
2023-10-02,안흥면,15127.0,혼잡
2023-10-02,중앙동,42480.0,혼잡
2023-10-02,해안면,1306.0,여유
2023-10-02,간성읍,12464.0,보통
2023-10-02,거진읍,14644.0,혼잡
2023-10-02,교동,32420.0,혼잡
2023-10-02,초당동,48314.0,혼잡
2023-10-02,문곡소도동,11134.0,혼잡
2023-10-02,청일면,3034.0,혼잡
2023-10-02,양양읍,40691.0,혼잡
2023-10-02,지정면,45479.0,혼잡
2023-10-02,인제읍,19442.0,혼잡
2023-10-02,강남동,74417.0,혼잡
2023-10-02,서면,19044.0,혼잡
2023-10-02,성내동,8239.0,보통
2023-10-02,국토정중앙면,5628.0,보통
2023-10-02,금호동,73304.0,혼잡
2023-10-02,갈말읍,34786.0,혼잡
2023-10-02,경포동,59658.0,혼잡
2023-10-02,조양동,64008.0,혼잡
2023-10-02,단계동,55604.0,혼잡
2023-10-02,평창읍,16902.0,혼잡
2023-10-02,강림면,2940.0,혼잡
2023-10-02,소양동,40310.0,여유
2023-10-02,횡성읍,24178.0,여유
2023-10-02,홍천읍,44233.0,혼잡
2023-10-02,김삿갓면,7063.0,혼잡
2023-10-02,토성면,60004.0,혼잡
2023-10-03,문곡소도동,10444.0,혼잡
2023-10-03,초당동,30933.0,보통
2023-10-03,성내동,7721.0,여유
2023-10-03,인제읍,14654.0,여유
2023-10-03,평창읍,12856.0,여유
2023-10-03,교동,24532.0,여유
2023-10-03,김삿갓면,3916.0,보통
2023-10-03,중앙동,31647.0,보통
2023-10-03,경포동,42105.0,보통
2023-10-03,해안면,1186.0,여유
2023-10-03,거진읍,9222.0,보통
2023-10-03,단계동,48570.0,여유
2023-10-03,강림면,2068.0,보통
2023-10-03,소양동,36026.0,여유
2023-10-03,토성면,39246.0,혼잡
2023-10-03,홍천읍,37422.0,여유
2023-10-03,서면,12733.0,혼잡
2023-10-03,갈말읍,21424.0,보통
2023-10-03,조양동,47484.0,보통
2023-10-03,강남동,59990.0,혼잡
2023-10-03,금호동,49290.0,보통
2023-10-03,횡성읍,19996.0,여유
2023-10-03,안흥면,8939.0,혼잡
2023-10-03,간성읍,10468.0,여유
2023-10-03,국토정중앙면,4610.0,여유
2023-10-03,지정면,36670.0,보통
2023-10-03,청일면,2058.0,보통
2023-10-03,양양읍,31542.0,보통
2023-10-04,토성면,28434.0,여유
2023-10-04,갈말읍,19236.0,여유
2023-10-04,안흥면,5369.0,여유
2023-10-04,성내동,8466.0,보통
2023-10-04,문곡소도동,8610.0,보통
2023-10-04,지정면,28847.0,여유
2023-10-04,인제읍,15561.0,보통
2023-10-04,청일면,1550.0,여유
2023-10-04,조양동,43152.0,여유
2023-10-04,양양읍,40848.0,혼잡
2023-10-04,김삿갓면,1764.0,여유
2023-10-04,해안면,1568.0,여유
2023-10-04,강남동,51132.0,보통
2023-10-04,초당동,18896.0,여유
2023-10-04,단계동,45633.0,여유
2023-10-04,중앙동,34492.0,보통
2023-10-04,간성읍,11970.0,여유
2023-10-04,홍천읍,39406.0,여유
2023-10-04,서면,6580.0,여유
2023-10-04,소양동,45146.0,보통
2023-10-04,강림면,1494.0,여유
2023-10-04,평창읍,12506.0,여유
2023-10-04,횡성읍,22788.0,여유
2023-10-04,거진읍,8400.0,여유
2023-10-04,경포동,33750.0,여유
2023-10-04,국토정중앙면,5464.0,여유
2023-10-04,교동,27640.0,보통
2023-10-04,금호동,43158.0,여유
2023-10-05,홍천읍,40926.0,보통
2023-10-05,강림면,1676.0,여유
2023-10-05,서면,8337.0,여유
2023-10-05,조양동,44202.0,여유
2023-10-05,국토정중앙면,5428.0,여유
2023-10-05,금호동,43799.0,여유
2023-10-05,양양읍,34500.0,혼잡
2023-10-05,지정면,30380.0,여유
2023-10-05,해안면,1942.0,혼잡
2023-10-05,안흥면,5348.0,여유
2023-10-05,중앙동,34139.0,보통
2023-10-05,교동,28304.0,보통
2023-10-05,평창읍,13940.0,보통
2023-10-05,문곡소도동,10801.0,혼잡
2023-10-05,인제읍,16044.0,보통
2023-10-05,경포동,32778.0,여유
2023-10-05,토성면,30842.0,보통
2023-10-05,단계동,47624.0,여유
2023-10-05,간성읍,12008.0,여유
2023-10-05,거진읍,8358.0,여유
2023-10-05,강남동,54271.0,보통
2023-10-05,초당동,18686.0,여유
2023-10-05,소양동,46350.0,보통
2023-10-05,김삿갓면,2037.0,여유
2023-10-05,갈말읍,24059.0,보통
2023-10-05,횡성읍,23674.0,여유
2023-10-05,성내동,9030.0,보통
2023-10-05,청일면,1670.0,여유
2023-10-06,안흥면,6188.0,보통
2023-10-06,거진읍,9664.0,보통
2023-10-06,금호동,48248.0,보통
2023-10-06,지정면,32207.0,여유
2023-10-06,조양동,52042.0,보통
2023-10-06,양양읍,35294.0,혼잡
2023-10-06,청일면,2020.0,보통
2023-10-06,성내동,9922.0,혼잡
2023-10-06,단계동,52192.0,보통
2023-10-06,김삿갓면,2450.0,보통
2023-10-06,조양동,52042.0,보통
2023-10-06,강남동,60574.0,혼잡
2023-10-06,초당동,21070.0,여유
2023-10-06,중앙동,35704.0,보통
2023-10-06,국토정중앙면,5355.0,여유
2023-10-06,간성읍,12579.0,보통
2023-10-06,평창읍,14704.0,보통
2023-10-06,경포동,35490.0,여유
2023-10-06,교동,30076.0,혼잡
2023-10-06,인제읍,16586.0,보통
2023-10-06,해안면,1673.0,보통
2023-10-06,문곡소도동,8848.0,보통
2023-10-06,토성면,31871.0,보통
2023-10-06,소양동,46218.0,보통
2023-10-06,강림면,1754.0,보통
2023-10-06,서면,8547.0,여유
2023-10-06,갈말읍,23166.0,보통
2023-10-06,횡성읍,35886.0,혼잡
2023-10-06,홍천읍,45804.0,혼잡
2023-10-07,성내동,9152.0,혼잡
2023-10-07,양양읍,49553.0,혼잡
2023-10-07,청일면,2849.0,혼잡
2023-10-07,국토정중앙면,6030.0,보통
2023-10-07,토성면,45742.0,혼잡
2023-10-07,홍천읍,48486.0,혼잡
2023-10-07,중앙동,40022.0,혼잡
2023-10-07,김삿갓면,6052.0,혼잡
2023-10-07,초당동,33733.0,혼잡
2023-10-07,해안면,1589.0,보통
2023-10-07,횡성읍,40912.0,혼잡
2023-10-07,인제읍,21164.0,혼잡
2023-10-07,문곡소도동,10616.0,혼잡
